"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"26683","Pukekohe Ews","20190318:0500",0.01,1,"G","H"
"26684","Pukekohe Ews","20190318:0600",0.01,1,"G","H"
"26685","Pukekohe Ews","20190318:0700",0.01,1,"G","H"
"26686","Pukekohe Ews","20190318:0800",0.05,1,"G","H"
"26687","Pukekohe Ews","20190318:0900",0.46,1,"G","H"
"26688","Pukekohe Ews","20190318:1000",0.46,1,"G","H"
"26689","Pukekohe Ews","20190318:1100",0.87,1,"G","H"
"26690","Pukekohe Ews","20190318:1200",1.48,1,"G","H"
"26691","Pukekohe Ews","20190318:1300",2.09,1,"G","H"
"26692","Pukekohe Ews","20190318:1400",1.04,1,"G","H"
"26693","Pukekohe Ews","20190318:1500",1.09,1,"G","H"
"26694","Pukekohe Ews","20190318:1600",0.41,1,"G","H"
"26695","Pukekohe Ews","20190318:1700",0.11,1,"G","H"
"26696","Pukekohe Ews","20190318:1800",0.23,1,"G","H"
"26697","Pukekohe Ews","20190318:1900",0.23,1,"G","H"
"26698","Pukekohe Ews","20190318:2000",0.04,1,"G","H"
"26699","Pukekohe Ews","20190318:2100",0.01,1,"G","H"
"26700","Pukekohe Ews","20190318:2200",0.01,1,"G","H"
"26701","Pukekohe Ews","20190318:2300",0.01,1,"G","H"
"26702","Pukekohe Ews","20190319:0000",0.01,1,"G","H"
"26703","Pukekohe Ews","20190319:0100",0.01,1,"G","H"
"26704","Pukekohe Ews","20190319:0200",0.01,1,"G","H"
"26705","Pukekohe Ews","20190319:0300",0.01,1,"G","H"
"26706","Pukekohe Ews","20190319:0400",0.01,1,"G","H"
"26707","Pukekohe Ews","20190319:0500",0.01,1,"G","H"
"26708","Pukekohe Ews","20190319:0600",0.01,1,"G","H"
"26709","Pukekohe Ews","20190319:0700",0.01,1,"G","H"
"26710","Pukekohe Ews","20190319:0800",0.02,1,"G","H"
"26711","Pukekohe Ews","20190319:0900",0.09,1,"G","H"
"26712","Pukekohe Ews","20190319:1000",0.31,1,"G","H"
"26713","Pukekohe Ews","20190319:1100",0.48,1,"G","H"
"26714","Pukekohe Ews","20190319:1200",0.3,1,"G","H"
"26715","Pukekohe Ews","20190319:1300",0.36,1,"G","H"
"26716","Pukekohe Ews","20190319:1400",0.53,1,"G","H"
"26717","Pukekohe Ews","20190319:1500",0.47,1,"G","H"
"26718","Pukekohe Ews","20190319:1600",0.75,1,"G","H"
"26719","Pukekohe Ews","20190319:1700",1.75,1,"G","H"
"26720","Pukekohe Ews","20190319:1800",1.06,1,"G","H"
"26721","Pukekohe Ews","20190319:1900",0.37,1,"G","H"
"26722","Pukekohe Ews","20190319:2000",0.04,1,"G","H"
"26723","Pukekohe Ews","20190319:2100",0.01,1,"G","H"
"26724","Pukekohe Ews","20190319:2200",0.01,1,"G","H"
"26725","Pukekohe Ews","20190319:2300",0.01,1,"G","H"
"26726","Pukekohe Ews","20190320:0000",0.01,1,"G","H"
"26727","Pukekohe Ews","20190320:0100",0.01,1,"G","H"
"26728","Pukekohe Ews","20190320:0200",0.01,1,"G","H"
"26729","Pukekohe Ews","20190320:0300",0.01,1,"G","H"
"26730","Pukekohe Ews","20190320:0400",0.01,1,"G","H"
"26731","Pukekohe Ews","20190320:0500",0.01,1,"G","H"
"26732","Pukekohe Ews","20190320:0600",0.01,1,"G","H"
"26733","Pukekohe Ews","20190320:0700",0.01,1,"G","H"
"26734","Pukekohe Ews","20190320:0800",0.04,1,"G","H"
"26735","Pukekohe Ews","20190320:0900",0.21,1,"G","H"
"26736","Pukekohe Ews","20190320:1000",0.42,1,"G","H"
"26737","Pukekohe Ews","20190320:1100",0.76,1,"G","H"
"26738","Pukekohe Ews","20190320:1200",1.05,1,"G","H"
"26739","Pukekohe Ews","20190320:1300",1.24,1,"G","H"
"26740","Pukekohe Ews","20190320:1400",1.23,1,"G","H"
"26741","Pukekohe Ews","20190320:1500",1.34,1,"G","H"
"26742","Pukekohe Ews","20190320:1600",1.5,1,"G","H"
"26743","Pukekohe Ews","20190320:1700",0.97,1,"G","H"
"26744","Pukekohe Ews","20190320:1800",1.1,1,"G","H"
"26745","Pukekohe Ews","20190320:1900",0.51,1,"G","H"
"26746","Pukekohe Ews","20190320:2000",0.04,1,"G","H"
"26747","Pukekohe Ews","20190320:2100",0.01,1,"G","H"
"26748","Pukekohe Ews","20190320:2200",0.01,1,"G","H"
"26749","Pukekohe Ews","20190320:2300",0.01,1,"G","H"
"26750","Pukekohe Ews","20190321:0000",0.01,1,"G","H"
"26751","Pukekohe Ews","20190321:0100",0.01,1,"G","H"
"26752","Pukekohe Ews","20190321:0200",0.01,1,"G","H"
"26753","Pukekohe Ews","20190321:0300",0.01,1,"G","H"
"26754","Pukekohe Ews","20190321:0400",0.01,1,"G","H"
"26755","Pukekohe Ews","20190321:0500",0.01,1,"G","H"
"26756","Pukekohe Ews","20190321:0600",0.01,1,"G","H"
"26757","Pukekohe Ews","20190321:0700",0.01,1,"G","H"
"26758","Pukekohe Ews","20190321:0800",0.05,1,"G","H"
"26759","Pukekohe Ews","20190321:0900",0.56,1,"G","H"
"26760","Pukekohe Ews","20190321:1000",1.2,1,"G","H"
"26761","Pukekohe Ews","20190321:1100",1.79,1,"G","H"
"26762","Pukekohe Ews","20190321:1200",2.29,1,"G","H"
"26763","Pukekohe Ews","20190321:1300",2.44,1,"G","H"
"26764","Pukekohe Ews","20190321:1400",2.04,1,"G","H"
"26765","Pukekohe Ews","20190321:1500",1.7,1,"G","H"
"26766","Pukekohe Ews","20190321:1600",1.24,1,"G","H"
"26767","Pukekohe Ews","20190321:1700",1.5,1,"G","H"
"26768","Pukekohe Ews","20190321:1800",0.64,1,"G","H"
"26769","Pukekohe Ews","20190321:1900",0.19,1,"G","H"
"26770","Pukekohe Ews","20190321:2000",0.02,1,"G","H"
"26771","Pukekohe Ews","20190321:2100",0.01,1,"G","H"
"26772","Pukekohe Ews","20190321:2200",0.01,1,"G","H"
"26773","Pukekohe Ews","20190321:2300",0.01,1,"G","H"
"26774","Pukekohe Ews","20190322:0000",0.01,1,"G","H"
"26775","Pukekohe Ews","20190322:0100",0.01,1,"G","H"
"26776","Pukekohe Ews","20190322:0200",0.01,1,"G","H"
"26777","Pukekohe Ews","20190322:0300",0.01,1,"G","H"
"26778","Pukekohe Ews","20190322:0400",0.01,1,"G","H"
"26779","Pukekohe Ews","20190322:0500",0.01,1,"G","H"
"26780","Pukekohe Ews","20190322:0600",0.01,1,"G","H"
"26781","Pukekohe Ews","20190322:0700",0.01,1,"G","H"
"26782","Pukekohe Ews","20190322:0800",0.04,1,"G","H"
"26783","Pukekohe Ews","20190322:0900",0.49,1,"G","H"
"26784","Pukekohe Ews","20190322:1000",0.66,1,"G","H"
"26785","Pukekohe Ews","20190322:1100",1.7,1,"G","H"
"26786","Pukekohe Ews","20190322:1200",1.26,1,"G","H"
"26787","Pukekohe Ews","20190322:1300",2.13,1,"G","H"
"26788","Pukekohe Ews","20190322:1400",1.04,1,"G","H"
"26789","Pukekohe Ews","20190322:1500",2,1,"G","H"
"26790","Pukekohe Ews","20190322:1600",2.19,1,"G","H"
"26791","Pukekohe Ews","20190322:1700",1.78,1,"G","H"
"26792","Pukekohe Ews","20190322:1800",1.06,1,"G","H"
"26793","Pukekohe Ews","20190322:1900",0.53,1,"G","H"
"26794","Pukekohe Ews","20190322:2000",0.06,1,"G","H"
"26795","Pukekohe Ews","20190322:2100",0.01,1,"G","H"
"26796","Pukekohe Ews","20190322:2200",0.01,1,"G","H"
"26797","Pukekohe Ews","20190322:2300",0.01,1,"G","H"
"26798","Pukekohe Ews","20190323:0000",0.01,1,"G","H"
"26799","Pukekohe Ews","20190323:0100",0.01,1,"G","H"
"26800","Pukekohe Ews","20190323:0200",0.01,1,"G","H"
"26801","Pukekohe Ews","20190323:0300",0.01,1,"G","H"
"26802","Pukekohe Ews","20190323:0400",0.01,1,"G","H"
"26803","Pukekohe Ews","20190323:0500",0.01,1,"G","H"
"26804","Pukekohe Ews","20190323:0600",0.01,1,"G","H"
"26805","Pukekohe Ews","20190323:0700",0.01,1,"G","H"
"26806","Pukekohe Ews","20190323:0800",0.04,1,"G","H"
"26807","Pukekohe Ews","20190323:0900",0.4,1,"G","H"
"26808","Pukekohe Ews","20190323:1000",1.08,1,"G","H"
"26809","Pukekohe Ews","20190323:1100",1.55,1,"G","H"
"26810","Pukekohe Ews","20190323:1200",2.24,1,"G","H"
"26811","Pukekohe Ews","20190323:1300",2.11,1,"G","H"
"26812","Pukekohe Ews","20190323:1400",2.51,1,"G","H"
"26813","Pukekohe Ews","20190323:1500",2.56,1,"G","H"
"26814","Pukekohe Ews","20190323:1600",2.29,1,"G","H"
"26815","Pukekohe Ews","20190323:1700",1.71,1,"G","H"
"26816","Pukekohe Ews","20190323:1800",1.07,1,"G","H"
"26817","Pukekohe Ews","20190323:1900",0.5,1,"G","H"
"26818","Pukekohe Ews","20190323:2000",0.03,1,"G","H"
"26819","Pukekohe Ews","20190323:2100",0.01,1,"G","H"
"26820","Pukekohe Ews","20190323:2200",0.01,1,"G","H"
"26821","Pukekohe Ews","20190323:2300",0.01,1,"G","H"
"26822","Pukekohe Ews","20190324:0000",0.01,1,"G","H"
"26823","Pukekohe Ews","20190324:0100",0.01,1,"G","H"
"26824","Pukekohe Ews","20190324:0200",0.01,1,"G","H"
"26825","Pukekohe Ews","20190324:0300",0.01,1,"G","H"
"26826","Pukekohe Ews","20190324:0400",0.01,1,"G","H"
"26827","Pukekohe Ews","20190324:0500",0.01,1,"G","H"
"26828","Pukekohe Ews","20190324:0600",0.01,1,"G","H"
"26829","Pukekohe Ews","20190324:0700",0.01,1,"G","H"
"26830","Pukekohe Ews","20190324:0800",0.05,1,"G","H"
"26831","Pukekohe Ews","20190324:0900",0.52,1,"G","H"
"26832","Pukekohe Ews","20190324:1000",1.14,1,"G","H"
"26833","Pukekohe Ews","20190324:1100",1.63,1,"G","H"
"26834","Pukekohe Ews","20190324:1200",2.04,1,"G","H"
"26835","Pukekohe Ews","20190324:1300",1.93,1,"G","H"
"26836","Pukekohe Ews","20190324:1400",0.68,1,"G","H"
"26837","Pukekohe Ews","20190324:1500",0.39,1,"G","H"
"26838","Pukekohe Ews","20190324:1600",0.76,1,"G","H"
"26839","Pukekohe Ews","20190324:1700",0.56,1,"G","H"
"26840","Pukekohe Ews","20190324:1800",0.32,1,"G","H"
"26841","Pukekohe Ews","20190324:1900",0.12,1,"G","H"
"26842","Pukekohe Ews","20190324:2000",0.02,1,"G","H"
"26843","Pukekohe Ews","20190324:2100",0.01,1,"G","H"
"26844","Pukekohe Ews","20190324:2200",0.01,1,"G","H"
"26845","Pukekohe Ews","20190324:2300",0.01,1,"G","H"
"26846","Pukekohe Ews","20190325:0000",0.01,1,"G","H"
"26847","Pukekohe Ews","20190325:0100",0.01,1,"G","H"
"26848","Pukekohe Ews","20190325:0200",0.01,1,"G","H"
"26849","Pukekohe Ews","20190325:0300",0.01,1,"G","H"
"26850","Pukekohe Ews","20190325:0400",0.01,1,"G","H"
"26851","Pukekohe Ews","20190325:0500",0.01,1,"G","H"
"26852","Pukekohe Ews","20190325:0600",0.01,1,"G","H"
"26853","Pukekohe Ews","20190325:0700",0.01,1,"G","H"
"26854","Pukekohe Ews","20190325:0800",0.05,1,"G","H"
"26855","Pukekohe Ews","20190325:0900",0.52,1,"G","H"
"26856","Pukekohe Ews","20190325:1000",1.08,1,"G","H"
"26857","Pukekohe Ews","20190325:1100",1.44,1,"G","H"
"26858","Pukekohe Ews","20190325:1200",0.96,1,"G","H"
"26859","Pukekohe Ews","20190325:1300",0.93,1,"G","H"
"26860","Pukekohe Ews","20190325:1400",2.58,1,"G","H"
"26861","Pukekohe Ews","20190325:1500",2.11,1,"G","H"
"26862","Pukekohe Ews","20190325:1600",1.88,1,"G","H"
"26863","Pukekohe Ews","20190325:1700",1.81,1,"G","H"
"26864","Pukekohe Ews","20190325:1800",1.09,1,"G","H"
"26865","Pukekohe Ews","20190325:1900",0.39,1,"G","H"
"26866","Pukekohe Ews","20190325:2000",0.03,1,"G","H"
"26867","Pukekohe Ews","20190325:2100",0.01,1,"G","H"
"26868","Pukekohe Ews","20190325:2200",0.01,1,"G","H"
"26869","Pukekohe Ews","20190325:2300",0.01,1,"G","H"
"26870","Pukekohe Ews","20190326:0000",0.01,1,"G","H"
"26871","Pukekohe Ews","20190326:0100",0.01,1,"G","H"
"26872","Pukekohe Ews","20190326:0200",0.01,1,"G","H"
"26873","Pukekohe Ews","20190326:0300",0.01,1,"G","H"
"26874","Pukekohe Ews","20190326:0400",0.01,1,"G","H"
"26875","Pukekohe Ews","20190326:0500",0.01,1,"G","H"
"26876","Pukekohe Ews","20190326:0600",0.01,1,"G","H"
"26877","Pukekohe Ews","20190326:0700",0.01,1,"G","H"
"26878","Pukekohe Ews","20190326:0800",0.07,1,"G","H"
"26879","Pukekohe Ews","20190326:0900",0.53,1,"G","H"
"26880","Pukekohe Ews","20190326:1000",1.17,1,"G","H"
"26881","Pukekohe Ews","20190326:1100",1.44,1,"G","H"
"26882","Pukekohe Ews","20190326:1200",0.83,1,"G","H"
"26883","Pukekohe Ews","20190326:1300",2.05,1,"G","H"
"26884","Pukekohe Ews","20190326:1400",2.26,1,"G","H"
"26885","Pukekohe Ews","20190326:1500",1.98,1,"G","H"
"26886","Pukekohe Ews","20190326:1600",2.01,1,"G","H"
"26887","Pukekohe Ews","20190326:1700",1.71,1,"G","H"
"26888","Pukekohe Ews","20190326:1800",0.66,1,"G","H"
"26889","Pukekohe Ews","20190326:1900",0.33,1,"G","H"
"26890","Pukekohe Ews","20190326:2000",0.03,1,"G","H"
"26891","Pukekohe Ews","20190326:2100",0.01,1,"G","H"
"26892","Pukekohe Ews","20190326:2200",0.01,1,"G","H"
"26893","Pukekohe Ews","20190326:2300",0.01,1,"G","H"
"26894","Pukekohe Ews","20190327:0000",0.01,1,"G","H"
"26895","Pukekohe Ews","20190327:0100",0.01,1,"G","H"
"26896","Pukekohe Ews","20190327:0200",0.01,1,"G","H"
"26897","Pukekohe Ews","20190327:0300",0.01,1,"G","H"
"26898","Pukekohe Ews","20190327:0400",0.01,1,"G","H"
"26899","Pukekohe Ews","20190327:0500",0.01,1,"G","H"
"26900","Pukekohe Ews","20190327:0600",0.01,1,"G","H"
"26901","Pukekohe Ews","20190327:0700",0.01,1,"G","H"
"26902","Pukekohe Ews","20190327:0800",0.05,1,"G","H"
"26903","Pukekohe Ews","20190327:0900",0.33,1,"G","H"
"26904","Pukekohe Ews","20190327:1000",0.99,1,"G","H"
"26905","Pukekohe Ews","20190327:1100",1.48,1,"G","H"
"26906","Pukekohe Ews","20190327:1200",1.49,1,"G","H"
"26907","Pukekohe Ews","20190327:1300",1.7,1,"G","H"
"26908","Pukekohe Ews","20190327:1400",1.38,1,"G","H"
"26909","Pukekohe Ews","20190327:1500",0.74,1,"G","H"
"26910","Pukekohe Ews","20190327:1600",0.75,1,"G","H"
"26911","Pukekohe Ews","20190327:1700",0.65,1,"G","H"
"26912","Pukekohe Ews","20190327:1800",0.53,1,"G","H"
"26913","Pukekohe Ews","20190327:1900",0.13,1,"G","H"
"26914","Pukekohe Ews","20190327:2000",0.01,1,"G","H"
"26915","Pukekohe Ews","20190327:2100",0.01,1,"G","H"
"26916","Pukekohe Ews","20190327:2200",0.01,1,"G","H"
"26917","Pukekohe Ews","20190327:2300",0.01,1,"G","H"
"26918","Pukekohe Ews","20190328:0000",0.01,1,"G","H"
"26919","Pukekohe Ews","20190328:0100",0.01,1,"G","H"
"26920","Pukekohe Ews","20190328:0200",0.01,1,"G","H"
"26921","Pukekohe Ews","20190328:0300",0.01,1,"G","H"
"26922","Pukekohe Ews","20190328:0400",0.01,1,"G","H"
"26923","Pukekohe Ews","20190328:0500",0.01,1,"G","H"
"26924","Pukekohe Ews","20190328:0600",0.01,1,"G","H"
"26925","Pukekohe Ews","20190328:0700",0.01,1,"G","H"
"26926","Pukekohe Ews","20190328:0800",0.02,1,"G","H"
"26927","Pukekohe Ews","20190328:0900",0.17,1,"G","H"
"26928","Pukekohe Ews","20190328:1000",0.4,1,"G","H"
"26929","Pukekohe Ews","20190328:1100",0.7,1,"G","H"
"26930","Pukekohe Ews","20190328:1200",1.5,1,"G","H"
"26931","Pukekohe Ews","20190328:1300",1.76,1,"G","H"
"26932","Pukekohe Ews","20190328:1400",1.03,1,"G","H"
"26933","Pukekohe Ews","20190328:1500",0.61,1,"G","H"
"26934","Pukekohe Ews","20190328:1600",0.97,1,"G","H"
"26935","Pukekohe Ews","20190328:1700",0.79,1,"G","H"
"26936","Pukekohe Ews","20190328:1800",0.29,1,"G","H"
"26937","Pukekohe Ews","20190328:1900",0.18,1,"G","H"
"26938","Pukekohe Ews","20190328:2000",0.02,1,"G","H"
"26939","Pukekohe Ews","20190328:2100",0.01,1,"G","H"
"26940","Pukekohe Ews","20190328:2200",0.01,1,"G","H"
"26941","Pukekohe Ews","20190328:2300",0.01,1,"G","H"
"26942","Pukekohe Ews","20190329:0000",0.01,1,"G","H"
"26943","Pukekohe Ews","20190329:0100",0.01,1,"G","H"
"26944","Pukekohe Ews","20190329:0200",0.01,1,"G","H"
"26945","Pukekohe Ews","20190329:0300",0.01,1,"G","H"
"26946","Pukekohe Ews","20190329:0400",0.01,1,"G","H"
"26947","Pukekohe Ews","20190329:0500",0.01,1,"G","H"
"26948","Pukekohe Ews","20190329:0600",0.01,1,"G","H"
"26949","Pukekohe Ews","20190329:0700",0.01,1,"G","H"
"26950","Pukekohe Ews","20190329:0800",0.03,1,"G","H"
"26951","Pukekohe Ews","20190329:0900",0.25,1,"G","H"
"26952","Pukekohe Ews","20190329:1000",0.92,1,"G","H"
"26953","Pukekohe Ews","20190329:1100",1.62,1,"G","H"
"26954","Pukekohe Ews","20190329:1200",2.1,1,"G","H"
"26955","Pukekohe Ews","20190329:1300",1.32,1,"G","H"
"26956","Pukekohe Ews","20190329:1400",2.24,1,"G","H"
"26957","Pukekohe Ews","20190329:1500",1.95,1,"G","H"
"26958","Pukekohe Ews","20190329:1600",1.69,1,"G","H"
"26959","Pukekohe Ews","20190329:1700",0.83,1,"G","H"
"26960","Pukekohe Ews","20190329:1800",0.43,1,"G","H"
"26961","Pukekohe Ews","20190329:1900",0.21,1,"G","H"
"26962","Pukekohe Ews","20190329:2000",0.02,1,"G","H"
"26963","Pukekohe Ews","20190329:2100",0.01,1,"G","H"
"26964","Pukekohe Ews","20190329:2200",0.01,1,"G","H"
"26965","Pukekohe Ews","20190329:2300",0.01,1,"G","H"
"26966","Pukekohe Ews","20190330:0000",0.01,1,"G","H"
"26967","Pukekohe Ews","20190330:0100",0.01,1,"G","H"
"26968","Pukekohe Ews","20190330:0200",0.01,1,"G","H"
"26969","Pukekohe Ews","20190330:0300",0.01,1,"G","H"
"26970","Pukekohe Ews","20190330:0400",0.01,1,"G","H"
"26971","Pukekohe Ews","20190330:0500",0.01,1,"G","H"
"26972","Pukekohe Ews","20190330:0600",0.01,1,"G","H"
"26973","Pukekohe Ews","20190330:0700",0.01,1,"G","H"
"26974","Pukekohe Ews","20190330:0800",0.03,1,"G","H"
"26975","Pukekohe Ews","20190330:0900",0.41,1,"G","H"
"26976","Pukekohe Ews","20190330:1000",0.91,1,"G","H"
"26977","Pukekohe Ews","20190330:1100",0.83,1,"G","H"
"26978","Pukekohe Ews","20190330:1200",1.36,1,"G","H"
"26979","Pukekohe Ews","20190330:1300",1.98,1,"G","H"
"26980","Pukekohe Ews","20190330:1400",1.38,1,"G","H"
"26981","Pukekohe Ews","20190330:1500",1.59,1,"G","H"
"26982","Pukekohe Ews","20190330:1600",1.42,1,"G","H"
"26983","Pukekohe Ews","20190330:1700",1.18,1,"G","H"
"26984","Pukekohe Ews","20190330:1800",0.45,1,"G","H"
"26985","Pukekohe Ews","20190330:1900",0.12,1,"G","H"
"26986","Pukekohe Ews","20190330:2000",0.01,1,"G","H"
"26987","Pukekohe Ews","20190330:2100",0.01,1,"G","H"
"26988","Pukekohe Ews","20190330:2200",0.01,1,"G","H"
"26989","Pukekohe Ews","20190330:2300",0.01,1,"G","H"
"26990","Pukekohe Ews","20190331:0000",0.01,1,"G","H"
"26991","Pukekohe Ews","20190331:0100",0.01,1,"G","H"
"26992","Pukekohe Ews","20190331:0200",0.01,1,"G","H"
"26993","Pukekohe Ews","20190331:0300",0.01,1,"G","H"
"26994","Pukekohe Ews","20190331:0400",0.01,1,"G","H"
"26995","Pukekohe Ews","20190331:0500",0.01,1,"G","H"
"26996","Pukekohe Ews","20190331:0600",0.01,1,"G","H"
"26997","Pukekohe Ews","20190331:0700",0.01,1,"G","H"
"26998","Pukekohe Ews","20190331:0800",0.02,1,"G","H"
"26999","Pukekohe Ews","20190331:0900",0.42,1,"G","H"
"27000","Pukekohe Ews","20190331:1000",1.09,1,"G","H"
"27001","Pukekohe Ews","20190331:1100",1.5,1,"G","H"
"27002","Pukekohe Ews","20190331:1200",1.23,1,"G","H"
"27003","Pukekohe Ews","20190331:1300",2.05,1,"G","H"
"27004","Pukekohe Ews","20190331:1400",2.42,1,"G","H"
"27005","Pukekohe Ews","20190331:1500",2.02,1,"G","H"
"27006","Pukekohe Ews","20190331:1600",1.48,1,"G","H"
"27007","Pukekohe Ews","20190331:1700",1.24,1,"G","H"
"27008","Pukekohe Ews","20190331:1800",0.72,1,"G","H"
"27009","Pukekohe Ews","20190331:1900",0.18,1,"G","H"
"27010","Pukekohe Ews","20190331:2000",0.01,1,"G","H"
"27011","Pukekohe Ews","20190331:2100",0.01,1,"G","H"
"27012","Pukekohe Ews","20190331:2200",0.01,1,"G","H"
"27013","Pukekohe Ews","20190331:2300",0.01,1,"G","H"
"27014","Pukekohe Ews","20190401:0000",0.01,1,"G","H"
"27015","Pukekohe Ews","20190401:0100",0.01,1,"G","H"
"27016","Pukekohe Ews","20190401:0200",0.01,1,"G","H"
"27017","Pukekohe Ews","20190401:0300",0.01,1,"G","H"
"27018","Pukekohe Ews","20190401:0400",0.01,1,"G","H"
"27019","Pukekohe Ews","20190401:0500",0.01,1,"G","H"
"27020","Pukekohe Ews","20190401:0600",0.01,1,"G","H"
"27021","Pukekohe Ews","20190401:0700",0.01,1,"G","H"
"27022","Pukekohe Ews","20190401:0800",0.01,1,"G","H"
"27023","Pukekohe Ews","20190401:0900",0.07,1,"G","H"
"27024","Pukekohe Ews","20190401:1000",0.21,1,"G","H"
"27025","Pukekohe Ews","20190401:1100",0.2,1,"G","H"
"27026","Pukekohe Ews","20190401:1200",0.2,1,"G","H"
"27027","Pukekohe Ews","20190401:1300",0.46,1,"G","H"
"27028","Pukekohe Ews","20190401:1400",0.58,1,"G","H"
"27029","Pukekohe Ews","20190401:1500",0.63,1,"G","H"
"27030","Pukekohe Ews","20190401:1600",0.35,1,"G","H"
"27031","Pukekohe Ews","20190401:1700",0.18,1,"G","H"
"27032","Pukekohe Ews","20190401:1800",0.16,1,"G","H"
"27033","Pukekohe Ews","20190401:1900",0.12,1,"G","H"
"27034","Pukekohe Ews","20190401:2000",0.01,1,"G","H"
"27035","Pukekohe Ews","20190401:2100",0.01,1,"G","H"
"27036","Pukekohe Ews","20190401:2200",0.01,1,"G","H"
"27037","Pukekohe Ews","20190401:2300",0.01,1,"G","H"
"27038","Pukekohe Ews","20190402:0000",0.01,1,"G","H"
"27039","Pukekohe Ews","20190402:0100",0.01,1,"G","H"
"27040","Pukekohe Ews","20190402:0200",0.01,1,"G","H"
"27041","Pukekohe Ews","20190402:0300",0.01,1,"G","H"
"27042","Pukekohe Ews","20190402:0400",0.01,1,"G","H"
"27043","Pukekohe Ews","20190402:0500",0.01,1,"G","H"
"27044","Pukekohe Ews","20190402:0600",0.01,1,"G","H"
"27045","Pukekohe Ews","20190402:0700",0.01,1,"G","H"
"27046","Pukekohe Ews","20190402:0800",0.03,1,"G","H"
"27047","Pukekohe Ews","20190402:0900",0.42,1,"G","H"
"27048","Pukekohe Ews","20190402:1000",1.01,1,"G","H"
"27049","Pukekohe Ews","20190402:1100",1.11,1,"G","H"
"27050","Pukekohe Ews","20190402:1200",2.11,1,"G","H"
"27051","Pukekohe Ews","20190402:1300",2.33,1,"G","H"
"27052","Pukekohe Ews","20190402:1400",2.37,1,"G","H"
"27053","Pukekohe Ews","20190402:1500",2.32,1,"G","H"
"27054","Pukekohe Ews","20190402:1600",2.23,1,"G","H"
"27055","Pukekohe Ews","20190402:1700",1.55,1,"G","H"
"27056","Pukekohe Ews","20190402:1800",0.9,1,"G","H"
"27057","Pukekohe Ews","20190402:1900",0.32,1,"G","H"
"27058","Pukekohe Ews","20190402:2000",0.02,1,"G","H"
"27059","Pukekohe Ews","20190402:2100",0.01,1,"G","H"
"27060","Pukekohe Ews","20190402:2200",0.01,1,"G","H"
"27061","Pukekohe Ews","20190402:2300",0.01,1,"G","H"
"27062","Pukekohe Ews","20190403:0000",0.01,1,"G","H"
"27063","Pukekohe Ews","20190403:0100",0.01,1,"G","H"
"27064","Pukekohe Ews","20190403:0200",0.01,1,"G","H"
"27065","Pukekohe Ews","20190403:0300",0.01,1,"G","H"
"27066","Pukekohe Ews","20190403:0400",0.01,1,"G","H"
"27067","Pukekohe Ews","20190403:0500",0.01,1,"G","H"
"27068","Pukekohe Ews","20190403:0600",0.01,1,"G","H"
"27069","Pukekohe Ews","20190403:0700",0.01,1,"G","H"
"27070","Pukekohe Ews","20190403:0800",0.03,1,"G","H"
"27071","Pukekohe Ews","20190403:0900",0.55,1,"G","H"
"27072","Pukekohe Ews","20190403:1000",1.01,1,"G","H"
"27073","Pukekohe Ews","20190403:1100",1.66,1,"G","H"
"27074","Pukekohe Ews","20190403:1200",1.94,1,"G","H"
"27075","Pukekohe Ews","20190403:1300",1.94,1,"G","H"
"27076","Pukekohe Ews","20190403:1400",0.95,1,"G","H"
"27077","Pukekohe Ews","20190403:1500",0.8,1,"G","H"
"27078","Pukekohe Ews","20190403:1600",1.15,1,"G","H"
"27079","Pukekohe Ews","20190403:1700",0.76,1,"G","H"
"27080","Pukekohe Ews","20190403:1800",0.29,1,"G","H"
"27081","Pukekohe Ews","20190403:1900",0.1,1,"G","H"
"27082","Pukekohe Ews","20190403:2000",0.01,1,"G","H"
"27083","Pukekohe Ews","20190403:2100",0.01,1,"G","H"
"27084","Pukekohe Ews","20190403:2200",0.01,1,"G","H"
"27085","Pukekohe Ews","20190403:2300",0.01,1,"G","H"
"27086","Pukekohe Ews","20190404:0000",0.01,1,"G","H"
"27087","Pukekohe Ews","20190404:0100",0.01,1,"G","H"
"27088","Pukekohe Ews","20190404:0200",0.01,1,"G","H"
"27089","Pukekohe Ews","20190404:0300",0.01,1,"G","H"
"27090","Pukekohe Ews","20190404:0400",0.01,1,"G","H"
"27091","Pukekohe Ews","20190404:0500",0.01,1,"G","H"
"27092","Pukekohe Ews","20190404:0600",0.01,1,"G","H"
"27093","Pukekohe Ews","20190404:0700",0.01,1,"G","H"
"27094","Pukekohe Ews","20190404:0800",0.02,1,"G","H"
